25,20,30,30,27,'2016-03-21', '09:55:13', '1366', '768', '841', '206', '109', '1IN, '28.6667', '77.2167\n'
14,6,20,30,45,'2016-03-21', '11:12:35', '1366', '768', '61', '426', '12', '1IN, '20.0', '77.0\n'
14,16,35,15,28,'2016-03-21', '11:29:02', '360', '640', '24', '300', '15', '2IN, '13.0833', '80.2833\n'
40,42,46,44,40,'2016-03-21', '12:37:41', '360', '640', '6', '242', '19', '1IN, '18.975', '72.8258\n'
37,22,13,35,46,'2016-03-21', '14:30:52', '1366', '768', '190', '184', '13', '1IN, '28.6', '77.2\n'
21,11,34,13,36,'2016-03-21', '16:18:50', '1680', '1050', '32', '334', '11', '1IN, '20.0', '77.0\n'
29,23,35,15,33,'2016-03-21', '18:22:46', '1366', '768', '24', '166', '8', '15IN, '17.3753', '78.4744\n'
33,39,32,31,41,'2016-03-21', '21:04:03', '0', '0', '10', '167', '15', '6IN, '20.0', '77.0\n'
29,31,45,40,42,'2016-03-21', '21:43:46', '1366', '768', '4', '247', '7', '3IN, '12.9833', '77.5833\n'
19,10,33,26,23,'2016-03-21', '21:49:24', '1440', '900', '46', '177', '21', '1IN, '11.65', '78.1667\n'
25,40,20,20,15,'2016-03-21', '21:50:00', '1366', '768', '5', '115', '4', '3IN, '12.9833', '77.5833\n'
23,16,35,23,25,'2016-03-21', '22:18:53', '1366', '768', '14', '323', '12', '1IN, '18.975', '72.8258\n'
34,26,39,36,32,'2016-03-21', '22:54:18', '320', '568', '14887', '425', '27', '1IN, '23.9167', '87.5333\n'
30,39,19,22,19,'2016-03-22', '00:16:14', '800', '600', '21', '22', '13', '1IN, '23.4833', '87.3167\n'
25,40,20,20,15,'2016-03-22', '00:44:37', '1366', '768', '224', '4', '5', '3IN, '12.9833', '77.5833\n'
23,25,35,40,31,'2016-03-22', '01:56:37', '1366', '768', '12', '570', '19', '1IN, '20.0', '77.0\n'
15,7,35,36,26,'2016-03-22', '02:11:03', '1360', '768', '238', '404', '12', '1IN, '20.0', '77.0\n'
22,29,19,20,22,'2016-03-22', '02:30:38', '768', '1024', '9', '97', '14', '1IN, '28.6', '77.2\n'
27,12,20,26,29,'2016-03-22', '02:39:00', '1366', '768', '3', '188', '14', '3IN, '20.0', '77.0\n'
33,17,36,38,28,'2016-03-22', '02:51:05', '1600', '900', '52', '157', '5', '3IN, '28.6', '77.2\n'
30,24,34,29,30,'2016-03-22', '03:26:35', '1366', '768', '5', '298', '19', '1IN, '20.7333', '77.0\n'
9,17,23,23,30,'2016-03-22', '03:43:23', '1600', '900', '6', '234', '5', '2IN, '28.6', '77.2\n'
25,19,39,27,25,'2016-03-22', '04:03:19', '1366', '768', '3', '198', '21', '1IN, '9.2667', '76.7833\n'
12,19,21,13,43,'2016-03-22', '04:49:24', '0', '0', '9', '223', '14', '1IN, '22.5697', '88.3697\n'
28,17,28,38,18,'2016-03-22', '09:33:52', '1440', '900', '14', '201', '14', '1IN, '12.9833', '77.5833\n'
7,10,33,23,41,'2016-03-22', '09:48:31', '1366', '768', '4', '161', '12', '1IN, '21.0486', '76.5344\n'
15,24,36,42,40,'2016-03-22', '09:56:10', '360', '640', '29', '325', '29', '1IN, '12.9833', '77.5833\n'
28,33,27,41,44,'2016-03-22', '10:14:38', '1366', '768', '26', '192', '57', '1IN, '17.7', '83.3\n'
31,22,28,29,27,'2016-03-22', '11:20:00', '1438', '808', '6', '154', '10', '1IN, '20.0', '77.0\n'
23,23,36,19,33,'2016-03-22', '11:20:42', '1600', '900', '1435', '324', '21', '1IN, '20.5833', '80.7333\n'
31,26,28,30,43,'2016-03-22', '11:20:55', '1366', '768', '26', '559', '78', '1IN, '12.9833', '77.5833\n'
32,13,42,40,41,'2016-03-22', '11:41:26', '360', '640', '30', '268', '12', '1IN, '28.4667', '77.0333\n'
23,28,34,28,30,'2016-03-22', '11:59:31', '375', '667', '102', '308', '19', '1IN, '12.9833', '77.5833\n'
38,30,42,30,30,'2016-03-22', '17:25:42', '1366', '768', '13', '274', '20', '1IN, '20.0', '77.0\n'
26,31,29,19,32,'2016-03-22', '19:27:34', '360', '640', '10', '442', '19', '1IN, '28.6667', '77.2167\n'
34,11,43,40,38,'2016-03-22', '21:00:23', '1366', '768', '260', '193', '13', '1IN, '17.7', '83.3\n'
25,25,34,37,26,'2016-03-22', '21:24:12', '1600', '900', '751', '771', '34', '1IN, '21.15', '79.1\n'
25,18,38,30,43,'2016-03-22', '21:57:00', '1920', '1080', '2', '8242', '12', '1IN, '20.0', '77.0\n'
31,17,30,30,28,'2016-03-22', '22:35:20', '1024', '768', '7', '130', '11', '1IN, '20.0', '77.0\n'
9,5,26,22,22,'2016-03-22', '22:40:42', '360', '592', '25', '449', '27', '1IN, '20.0', '77.0\n'
28,28,37,23,45,'2016-03-22', '23:37:35', '1366', '768', '37', '282', '22', '1IN, '12.9833', '77.5833\n'
42,42,40,42,40,'2016-03-23', '01:27:02', '768', '1024', '2', '604', '9', '1IN, '18.975', '72.8258\n'
40,37,34,37,41,'2016-03-23', '01:32:02', '1366', '768', '4', '1572', '8', '1IN, '20.0', '77.0\n'
26,16,28,24,27,'2016-03-23', '01:44:26', '1366', '768', '19', '142', '15', '1IN, '18.5333', '73.8667\n'
20,15,23,14,19,'2016-03-23', '02:25:34', '800', '600', '28', '214', '21', '1IN, '20.0', '77.0\n'
28,25,36,32,41,'2016-03-23', '03:00:50', '1920', '1080', '65', '230', '15', '1IN, '22.5697', '88.3697\n'
17,10,23,18,27,'2016-03-23', '04:15:34', '1366', '768', '11', '228', '14', '1IN, '20.0', '77.0\n'
23,16,23,18,29,'2016-03-23', '04:31:43', '1366', '768', '19', '314', '20', '1IN, '20.0', '77.0\n'
30,19,45,32,33,'2016-03-23', '05:22:33', '360', '640', '93', '402', '128', '1IN, '18.35', '83.2\n'
19,37,41,30,32,'2016-03-23', '05:22:38', '1366', '768', '95', '324', '15', '7IN, '28.6', '77.2\n'
17,33,33,33,36,'2016-03-23', '06:26:25', '360', '640', '50', '483', '20', '1IN, '20.0', '77.0\n'
16,14,36,32,35,'2016-03-23', '07:23:02', '1366', '768', '17', '165', '6', '1IN, '18.975', '72.8258\n'
9,12,37,31,45,'2016-03-23', '08:05:25', '1920', '1080', '162', '133', '62', '1IN, '20.0', '77.0\n'
14,18,14,26,39,'2016-03-23', '08:05:37', '360', '640', '5', '243', '4', '1IN, '18.5333', '73.8667\n'
15,37,28,21,31,'2016-03-23', '08:22:16', '1366', '768', '8', '299', '19', '1IN, '18.975', '72.8258\n'
21,29,35,20,41,'2016-03-23', '08:43:50', '1366', '768', '14', '316', '28', '3IN, '20.0', '77.0\n'
9,42,36,32,33,'2016-03-23', '09:02:04', '1366', '768', '29', '207', '16', '1IN, '18.975', '72.8258\n'
23,15,33,33,36,'2016-03-23', '09:39:18', '1920', '1080', '19', '283', '13', '1IN, '12.9833', '77.5833\n'
9,23,23,21,41,'2016-03-23', '11:24:17', '1366', '768', '28', '296', '24', '1IN, '18.975', '72.8258\n'
30,22,33,29,28,'2016-03-23', '12:20:07', '1366', '768', '19', '436', '6', '5IN, '26.1833', '91.7333\n'
20,19,27,33,43,'2016-03-23', '20:49:31', '1120', '700', '22', '149', '10', '1IN, '28.6', '77.2\n'
21,14,35,23,40,'2016-03-23', '20:49:51', '1366', '768', '19', '252', '15', '1IN, '20.0', '77.0\n'
28,21,36,37,42,'2016-03-23', '21:05:03', '1920', '1080', '7', '308', '19', '1IN, '20.0', '77.0\n'
15,6,30,20,37,'2016-03-23', '22:06:43', '1366', '768', '40', '234', '20', '1IN, '18.975', '72.8258\n'
31,21,39,29,32,'2016-03-23', '22:21:08', '1440', '900', '4', '263', '12', '1IN, '17.3753', '78.4744\n'
29,24,36,28,42,'2016-03-23', '23:31:13', '1366', '768', '3', '410', '24', '1IN, '17.3753', '78.4744\n'
23,32,33,35,40,'2016-03-23', '23:51:44', '1366', '768', '24', '151', '466', '1IN, '28.6667', '77.2167\n'
19,8,34,28,37,'2016-03-24', '00:52:40', '1024', '768', '2', '215', '17', '1IN, '10.95', '78.0833\n'
24,19,36,34,29,'2016-03-24', '00:56:01', '1366', '768', '45', '348', '26', '1IN, '18.0', '79.5833\n'
29,28,32,30,31,'2016-03-24', '01:38:53', '360', '592', '37', '275', '21', '1IN, '20.0', '77.0\n'
28,37,18,21,15,'2016-03-24', '01:51:30', '1366', '768', '4', '69', '79', '1IN, '20.0', '77.0\n'
24,28,42,32,28,'2016-03-24', '02:37:09', '1366', '768', '6', '171', '14', '1IN, '20.0', '77.0\n'
23,13,35,25,24,'2016-03-24', '03:05:13', '375', '667', '42', '254', '22', '1IN, '18.975', '72.8258\n'
30,12,38,34,40,'2016-03-24', '03:56:56', '1600', '900', '1280', '190', '17', '2IN, '12.9833', '77.5833\n'
26,22,34,34,31,'2016-03-24', '04:03:25', '1024', '768', '3', '404', '22', '1IN, '20.0', '77.0\n'
28,14,34,23,34,'2016-03-24', '04:14:46', '360', '640', '41', '162', '26', '1IN, '20.0', '77.0\n'
5,7,33,21,29,'2016-03-24', '04:32:58', '360', '640', '6', '151', '8', '1IN, '20.0', '77.0\n'
26,29,28,26,29,'2016-03-24', '05:06:50', '1518', '853', '3', '318', '77', '1IN, '20.0', '77.0\n'
25,35,32,32,29,'2016-03-24', '05:18:59', '1920', '1080', '21', '404', '21', '1IN, '20.0', '77.0\n'
13,10,29,21,41,'2016-03-24', '05:27:41', '360', '640', '271', '251', '25', '1IN, '20.0', '77.0\n'
28,16,32,25,33,'2016-03-24', '06:06:49', '1366', '768', '186', '277', '21', '1IN, '18.975', '72.8258\n'
19,14,25,28,31,'2016-03-24', '06:54:52', '1366', '768', '7', '274', '42', '3IN, '18.975', '72.8258\n'
25,8,29,15,39,'2016-03-24', '07:56:23', '768', '1024', '6', '161', '9', '1IN, '17.3753', '78.4744\n'
17,7,34,38,42,'2016-03-24', '08:34:33', '360', '640', '45', '215', '16', '1IN, '22.5697', '88.3697\n'
11,15,41,39,32,'2016-03-24', '08:43:41', '360', '640', '17', '259', '17', '1IN, '19.35', '72.8\n'
19,15,31,27,36,'2016-03-24', '09:26:38', '1366', '768', '216', '227', '20', '1IN, '20.0', '77.0\n'
31,4,37,24,35,'2016-03-24', '09:27:12', '1366', '768', '9', '226', '16', '7IN, '12.9833', '77.5833\n'
25,40,20,20,15,'2016-03-24', '09:35:15', '1024', '768', '332', '306', '20', '1IN, '10.5167', '76.2167\n'
35,27,30,27,34,'2016-03-24', '10:05:09', '480', '800', '11', '239', '16', '1IN, '23.9167', '87.5333\n'
25,29,27,20,38,'2016-03-24', '12:35:05', '1366', '768', '29', '187', '18', '1IN, '20.0', '77.0\n'
17,22,31,24,31,'2016-03-24', '13:07:08', '1920', '1080', '19', '193', '11', '15IN, '17.3753', '78.4744\n'
33,31,38,27,41,'2016-03-24', '13:27:03', '1366', '768', '3', '219', '14', '1IN, '28.6667', '77.2167\n'
41,28,37,34,37,'2016-03-24', '13:44:29', '1366', '768', '22', '143', '11', '1IN, '20.0', '77.0\n'
32,32,37,43,34,'2016-03-24', '21:04:57', '1366', '768', '5', '277', '12', '1IN, '12.9833', '77.5833\n'
38,20,43,36,41,'2016-03-24', '22:29:02', '1280', '720', '4', '286', '68', '1IN, '20.0', '77.0\n'
7,15,32,35,41,'2016-03-24', '23:15:02', '357', '595', '22', '310', '165', '1IN, '20.0', '77.0\n'
24,28,24,24,23,'2016-03-25', '00:06:30', '1366', '768', '173', '652', '9', '1IN, '12.9833', '77.5833\n'
9,13,19,36,31,'2016-03-25', '01:11:56', '375', '667', '9', '171', '12', '1IN, '20.0', '77.0\n'
11,6,34,38,31,'2016-03-25', '01:24:18', '1366', '768', '7', '159', '13', '1IN, '18.975', '72.8258\n'
16,12,18,45,42,'2016-03-25', '02:07:19', '1366', '768', '12', '142', '10', '2IN, '20.0', '77.0\n'
32,29,42,25,34,'2016-03-25', '03:16:41', '1366', '768', '23', '190', '13', '1IN, '28.6667', '77.2167\n'
25,19,38,31,27,'2016-03-25', '04:27:27', '360', '640', '7', '208', '12', '1IN, '28.6', '77.2\n'
40,36,39,44,37,'2016-03-25', '04:36:22', '1920', '1080', '2', '331', '11', '1IN, '20.0', '77.0\n'
21,11,22,26,42,'2016-03-25', '05:09:00', '1366', '768', '3', '162', '10', '1IN, '17.3753', '78.4744\n'
18,24,19,34,24,'2016-03-25', '05:46:56', '0', '0', '4', '142', '42', '1IN, '20.0', '77.0\n'
39,38,39,46,30,'2016-03-25', '06:15:40', '1280', '800', '2017', '1218', '15', '1IN, '28.4333', '77.3167\n'
25,13,35,26,28,'2016-03-25', '06:24:49', '320', '480', '930', '908', '31', '1IN, '20.0', '77.0\n'
19,25,38,28,40,'2016-03-25', '07:32:45', '1366', '768', '4', '232', '13', '1IN, '20.0', '77.0\n'
7,10,31,15,46,'2016-03-25', '08:49:59', '360', '640', '30', '265', '15', '1IN, '18.975', '72.8258\n'
45,41,42,40,38,'2016-03-25', '09:58:11', '1280', '800', '3', '149', '7', '1IN, '28.6667', '77.2167\n'
31,28,30,27,38,'2016-03-25', '10:51:24', '375', '667', '25', '177', '35', '1IN, '20.0', '77.0\n'
34,23,37,38,32,'2016-03-25', '11:01:56', '1440', '900', '9', '247', '38', '1IN, '12.9833', '77.5833\n'
30,30,31,31,31,'2016-03-25', '11:56:35', '768', '1024', '2', '276', '17', '1IN, '20.0', '77.0\n'
31,35,37,29,42,'2016-03-25', '14:06:26', '320', '570', '159', '575', '16', '1IN, '18.975', '72.8258\n'
25,40,20,20,15,'2016-03-25', '23:05:46', '1366', '768', '7', '72', '4', '2IN, '20.0', '77.0\n'
26,22,31,27,35,'2016-03-25', '23:56:36', '1280', '768', '176', '333', '22', '54IN, '23.0333', '72.6167\n'
28,15,36,30,32,'2016-03-25', '23:59:34', '1920', '1080', '12', '206', '18', '1IN, '20.0', '77.0\n'
37,28,38,20,31,'2016-03-26', '00:43:14', '601', '962', '71', '253', '14', '1IN, '9.9333', '78.1167\n'
24,7,32,23,37,'2016-03-26', '01:02:47', '1366', '768', '13', '402', '16', '1IN, '18.975', '72.8258\n'
13,4,22,17,37,'2016-03-26', '01:10:01', '412', '732', '34', '204', '5', '1IN, '20.0', '77.0\n'
32,24,38,22,37,'2016-03-26', '02:00:10', '320', '534', '36', '412', '16', '1IN, '20.0', '77.0\n'
24,15,30,30,33,'2016-03-26', '03:16:08', '320', '570', '16', '865', '48', '1IN, '18.975', '72.8258\n'
27,16,30,35,41,'2016-03-26', '03:29:28', '1366', '768', '15', '348', '36', '1IN, '20.0', '77.0\n'
31,22,30,42,39,'2016-03-26', '03:52:12', '1366', '768', '4', '757', '30', '2IN, '28.6', '77.2\n'
37,12,36,20,31,'2016-03-26', '04:00:10', '1024', '768', '41', '211', '12', '1IN, '21.15', '79.1\n'
31,29,36,22,33,'2016-03-26', '04:26:25', '1366', '768', '2', '287', '7', '2IN, '28.6', '77.2\n'
20,14,31,20,22,'2016-03-26', '05:23:21', '1440', '900', '30', '295', '13', '1IN, '20.0', '77.0\n'
33,32,34,27,41,'2016-03-26', '05:39:19', '403', '671', '7', '241', '11', '1IN, '20.0', '77.0\n'
25,12,34,21,35,'2016-03-26', '06:09:11', '1024', '768', '7', '381', '25', '1IN, '28.6667', '77.2167\n'
23,13,44,34,34,'2016-03-26', '06:27:27', '1366', '768', '8', '159', '16', '1IN, '20.0', '77.0\n'
31,22,38,28,27,'2016-03-26', '08:34:57', '1366', '768', '169', '285', '30', '1IN, '20.0', '77.0\n'
25,18,33,30,25,'2016-03-26', '08:47:18', '1366', '768', '4', '188', '8', '1IN, '20.0', '77.0\n'
12,26,30,23,22,'2016-03-26', '09:30:24', '1366', '768', '13', '292', '19', '4IN, '20.0', '77.0\n'
19,30,27,26,30,'2016-03-26', '09:38:53', '360', '640', '68', '190', '20', '1IN, '22.5697', '88.3697\n'
26,12,36,33,36,'2016-03-26', '09:40:21', '1366', '768', '4', '243', '12', '4IN, '20.0', '77.0\n'
29,18,35,17,32,'2016-03-26', '09:48:17', '360', '640', '5', '695', '18', '1IN, '20.0', '77.0\n'
28,26,36,35,33,'2016-03-26', '10:04:38', '1366', '768', '11', '225', '17', '1IN, '18.975', '72.8258\n'
17,9,34,35,35,'2016-03-26', '13:07:11', '1440', '900', '13', '289', '14', '1IN, '12.9833', '77.5833\n'
16,28,34,34,34,'2016-03-26', '13:10:47', '1366', '768', '9', '213', '9', '1IN, '22.5697', '88.3697\n'
25,28,36,30,36,'2016-03-26', '19:58:27', '1280', '800', '16', '435', '27', '1IN, '12.9833', '77.5833\n'
14,19,27,23,32,'2016-03-26', '21:22:13', '1366', '768', '20', '702', '40', '2IN, '28.4667', '77.0333\n'
35,38,34,37,40,'2016-03-26', '21:41:58', '1366', '768', '6', '293', '7', '2IN, '28.4667', '77.0333\n'
32,27,34,38,33,'2016-03-26', '22:47:16', '1366', '768', '14', '366', '38', '1IN, '18.975', '72.8258\n'
26,25,23,29,31,'2016-03-26', '23:15:57', '1518', '853', '3', '250', '19', '1IN, '20.0', '77.0\n'
43,30,27,26,25,'2016-03-26', '23:37:43', '1366', '768', '672', '199', '9', '1IN, '18.975', '72.8258\n'
31,40,27,27,46,'2016-03-27', '01:15:59', '1366', '768', '10', '206', '20', '1IN, '12.9833', '77.5833\n'
15,16,36,21,36,'2016-03-27', '01:52:14', '1366', '768', '21', '165', '9', '1IN, '20.0', '77.0\n'
10,15,14,29,41,'2016-03-27', '02:31:27', '1366', '768', '9', '188', '4', '1IN, '17.3753', '78.4744\n'
19,20,32,28,36,'2016-03-27', '02:34:54', '1366', '768', '43', '261', '21', '1IN, '9.3833', '78.8333\n'
27,10,36,32,41,'2016-03-27', '04:40:32', '412', '732', '16', '354', '55', '1IN, '20.0', '77.0\n'
45,38,37,46,32,'2016-03-27', '06:33:51', '1366', '768', '5', '322', '11', '1IN, '18.975', '72.8258\n'
39,22,39,18,33,'2016-03-27', '06:37:18', '1366', '768', '12', '219', '18', '1IN, '13.0833', '80.2833\n'
26,9,34,27,24,'2016-03-27', '07:05:34', '1366', '768', '429', '197', '12', '1IN, '17.3753', '78.4744\n'
17,15,33,21,37,'2016-03-27', '07:23:39', '1366', '768', '5', '287', '21', '1IN, '20.0', '77.0\n'
27,20,29,20,36,'2016-03-27', '07:43:33', '393', '699', '11', '276', '13', '1IN, '17.3753', '78.4744\n'
33,36,40,35,43,'2016-03-27', '07:46:14', '1366', '768', '642', '199', '12', '1IN, '28.6667', '77.2167\n'
31,27,39,24,40,'2016-03-27', '08:22:43', '1366', '768', '10681', '232', '29', '1IN, '20.0', '77.0\n'
10,29,28,21,40,'2016-03-27', '09:42:00', '1366', '768', '8', '265', '30', '1IN, '20.5833', '80.7333\n'
36,32,32,40,33,'2016-03-27', '12:53:09', '505', '505', '4', '295', '108', '1IN, '28.6667', '77.2167\n'
25,12,36,20,30,'2016-03-27', '21:47:16', '1366', '768', '9358', '433', '5', '16IN, '18.975', '72.8258\n'
22,21,40,37,30,'2016-03-27', '21:47:17', '1366', '768', '3487', '235', '9', '7IN, '12.9833', '77.5833\n'
29,17,29,24,30,'2016-03-27', '22:07:28', '1366', '768', '2989', '5209', '7', '16IN, '18.975', '72.8258\n'
34,18,31,30,27,'2016-03-27', '22:21:13', '1366', '768', '7', '305', '20', '1IN, '20.0', '77.0\n'
11,32,33,23,40,'2016-03-27', '22:25:49', '1280', '800', '109', '160', '14', '10IN, '10.805', '78.6856\n'
26,11,35,26,31,'2016-03-27', '22:52:02', '1366', '768', '3', '272', '5', '7IN, '12.9833', '77.5833\n'
36,36,41,43,40,'2016-03-27', '23:22:36', '1366', '768', '4', '332', '17', '1IN, '28.6', '77.2\n'
19,22,27,26,31,'2016-03-27', '23:27:15', '1366', '768', '22', '88', '23', '1IN, '13.1333', '78.1333\n'
35,32,36,36,35,'2016-03-27', '23:31:35', '1280', '800', '3', '13714', '24', '1IN, '28.6', '77.2\n'
24,34,43,39,37,'2016-03-28', '00:09:30', '1600', '900', '13', '197', '18', '2IN, '18.975', '72.8258\n'
29,31,34,40,37,'2016-03-28', '00:22:20', '1360', '768', '174', '405', '25', '1IN, '20.0', '77.0\n'
22,10,35,28,40,'2016-03-28', '01:35:19', '1366', '768', '4', '277', '8', '1IN, '28.6667', '77.2167\n'
33,25,35,39,37,'2016-03-28', '01:55:53', '1600', '900', '9', '251', '16', '1IN, '20.0', '77.0\n'
19,22,31,46,37,'2016-03-28', '03:40:02', '1366', '768', '12', '400', '16', '1IN, '20.0', '77.0\n'
23,27,41,32,26,'2016-03-28', '03:44:24', '1366', '768', '126', '599', '29', '5IN, '18.975', '72.8258\n'
17,19,33,28,20,'2016-03-28', '04:52:26', '1366', '768', '8', '391', '15', '1IN, '18.975', '72.8258\n'
42,39,26,40,34,'2016-03-28', '05:24:05', '1920', '1080', '11', '626', '27', '1IN, '23.0333', '72.6167\n'
15,28,28,30,36,'2016-03-28', '05:50:20', '360', '640', '31', '241', '18', '1IN, '12.9833', '77.5833\n'
10,12,30,39,43,'2016-03-28', '08:04:12', '1366', '768', '74', '125', '12', '1IN, '28.6667', '77.4333\n'
16,22,34,35,31,'2016-03-28', '08:13:19', '1280', '720', '36', '231', '17', '1IN, '12.9833', '77.5833\n'
26,19,27,14,38,'2016-03-28', '08:37:12', '1366', '768', '836', '285', '14', '1IN, '12.9833', '77.5833\n'
22,6,28,19,21,'2016-03-28', '10:38:27', '360', '640', '19', '327', '20', '1IN, '18.975', '72.8258\n'
15,25,31,23,29,'2016-03-28', '12:04:13', '1301', '731', '10', '140', '15', '1IN, '28.6667', '77.2167\n'
14,34,15,26,42,'2016-03-28', '16:43:00', '1920', '1080', '3978', '238', '137', '1IN, '28.6667', '77.2167\n'
27,20,40,37,40,'2016-03-28', '19:54:03', '1366', '768', '9', '198', '11', '1IN, '20.0', '77.0\n'
23,15,28,33,34,'2016-03-28', '20:11:49', '1024', '768', '3', '223', '11', '1IN, '20.0', '77.0\n'
32,29,37,18,30,'2016-03-28', '22:35:02', '1366', '768', '9', '319', '16', '2IN, '20.0', '77.0\n'
33,7,29,20,29,'2016-03-28', '22:41:31', '540', '960', '9', '306', '32', '1IN, '20.0', '77.0\n'
17,31,32,33,32,'2016-03-28', '23:32:43', '1280', '800', '5', '10757', '21', '1IN, '19.15', '72.9333\n'
18,13,35,38,26,'2016-03-28', '23:50:51', '1536', '864', '46', '710', '22', '5IN, '20.0', '77.0\n'
28,31,33,30,30,'2016-03-28', '23:51:13', '1600', '900', '9', '564', '31', '5IN, '20.0', '77.0\n'
40,23,40,23,41,'2016-03-28', '23:51:28', '1600', '900', '98', '480', '16', '5IN, '20.0', '77.0\n'
27,24,35,35,31,'2016-03-28', '23:52:31', '1920', '1080', '46', '487', '17', '5IN, '20.0', '77.0\n'
12,15,35,26,28,'2016-03-28', '23:53:07', '1366', '768', '49', '283', '16', '1IN, '20.0', '77.0\n'
6,20,29,29,31,'2016-03-28', '23:56:19', '1366', '768', '21', '217', '12', '1IN, '18.975', '72.8258\n'
37,14,46,38,45,'2016-03-29', '00:26:14', '1280', '800', '41', '170', '13', '1IN, '20.0', '77.0\n'
30,40,17,20,15,'2016-03-29', '02:52:06', '1366', '768', '3', '44', '9', '1IN, '20.0', '77.0\n'
23,17,28,37,38,'2016-03-29', '03:05:09', '1600', '900', '17', '122', '9', '1IN, '13.0833', '80.2833\n'
31,31,45,23,36,'2016-03-29', '03:27:53', '1366', '768', '26879', '348', '20', '4IN, '20.0', '77.0\n'
35,34,40,28,37,'2016-03-29', '03:28:03', '0', '0', '47', '248', '24', '1IN, '18.975', '72.8258\n'
26,11,28,30,30,'2016-03-29', '03:34:47', '360', '640', '10', '491', '20', '1IN, '28.6667', '77.2167\n'
31,18,36,32,40,'2016-03-29', '03:50:29', '360', '640', '87', '270', '19', '1IN, '20.0', '77.0\n'
31,23,32,29,37,'2016-03-29', '03:56:48', '1440', '900', '115', '403', '140', '1IN, '18.975', '72.8258\n'
24,19,33,23,39,'2016-03-29', '05:27:06', '1366', '768', '1364', '201', '6', '1IN, '20.0', '77.0\n'
26,16,30,25,30,'2016-03-29', '05:54:50', '1360', '768', '9', '219', '20', '1IN, '20.0', '77.0\n'
5,12,12,14,17,'2016-03-29', '06:34:10', '360', '640', '19', '248', '14', '1IN, '12.9833', '77.5833\n'
19,8,32,26,32,'2016-03-29', '07:50:28', '1366', '768', '8', '240', '12', '1IN, '20.0', '77.0\n'
44,41,46,27,36,'2016-03-29', '08:11:03', '1366', '768', '8', '149', '10', '1IN, '20.0', '77.0\n'
24,14,28,30,35,'2016-03-29', '08:31:38', '1366', '768', '44', '223', '16', '1IN, '28.6', '77.2\n'
18,24,32,46,29,'2016-03-29', '08:48:47', '1024', '768', '75', '561', '25', '1IN, '20.0', '77.0\n'
39,8,42,19,36,'2016-03-29', '09:39:57', '1440', '900', '29', '255', '18', '1IN, '12.9833', '77.5833\n'
13,22,32,30,38,'2016-03-29', '12:17:00', '1366', '768', '9', '330', '15', '1IN, '20.0', '77.0\n'
29,27,33,21,36,'2016-03-29', '12:39:02', '1280', '800', '10', '527', '11', '1IN, '12.9833', '77.5833\n'
23,34,24,21,20,'2016-03-29', '12:52:12', '1366', '768', '8', '106', '15', '16IN, '28.6667', '77.2167\n'
35,32,35,37,33,'2016-03-29', '14:44:39', '768', '1024', '4', '325', '10', '1IN, '28.6667', '77.2167\n'
26,28,36,32,37,'2016-03-29', '19:22:39', '1366', '768', '81', '344', '20', '1IN, '20.0', '77.0\n'
18,12,41,24,38,'2016-03-29', '21:01:36', '320', '480', '68', '672', '20', '1IN, '20.0', '77.0\n'
23,13,28,26,29,'2016-03-29', '22:04:57', '1280', '1024', '80', '300', '14', '1IN, '9.9333', '78.1167\n'
35,21,31,27,33,'2016-03-29', '22:07:35', '1366', '768', '9', '230', '21', '1IN, '20.0', '77.0\n'
23,19,36,27,41,'2016-03-29', '22:42:43', '1366', '768', '5643', '14554', '20', '1IN, '28.6', '77.2\n'
31,9,39,29,37,'2016-03-29', '23:21:06', '1366', '768', '51', '178', '10', '1IN, '20.0', '77.0\n'
38,25,45,31,42,'2016-03-29', '23:36:13', '1366', '768', '33', '200', '20', '1IN, '18.975', '72.8258\n'
28,10,33,23,37,'2016-03-30', '00:00:03', '1366', '768', '9', '212', '11', '2IN, '20.0', '77.0\n'
17,27,36,22,36,'2016-03-30', '00:20:20', '1366', '768', '78', '294', '123', '1IN, '12.8639', '74.8353\n'
11,6,32,40,29,'2016-03-30', '00:35:34', '360', '640', '4', '357', '23', '1IN, '18.975', '72.8258\n'
23,13,30,28,29,'2016-03-30', '01:31:07', '1280', '1024', '7', '171', '18', '1IN, '17.3753', '78.4744\n'
37,28,36,32,37,'2016-03-30', '02:37:00', '1366', '768', '188', '230', '20', '1IN, '20.0', '77.0\n'
43,36,34,35,36,'2016-03-30', '03:11:22', '1440', '900', '3', '352', '11', '3IN, '18.975', '72.8258\n'
27,20,27,31,30,'2016-03-30', '03:15:52', '1366', '768', '12', '482', '15', '1IN, '18.975', '72.8258\n'
31,23,44,37,41,'2016-03-30', '03:20:42', '1024', '600', '11', '184', '11', '1IN, '12.9833', '77.5833\n'
41,33,38,32,37,'2016-03-30', '03:27:48', '1440', '900', '2', '301', '6', '3IN, '18.975', '72.8258\n'
40,29,34,28,34,'2016-03-30', '03:39:51', '1440', '900', '2', '257', '7', '3IN, '18.975', '72.8258\n'
34,26,35,19,36,'2016-03-30', '04:14:40', '1366', '768', '5', '475', '12', '2IN, '20.0', '77.0\n'
33,24,27,32,35,'2016-03-30', '05:10:06', '360', '640', '10', '401', '15', '1IN, '20.0', '77.0\n'
15,13,35,23,27,'2016-03-30', '06:01:03', '1600', '900', '3', '188', '16', '1IN, '18.975', '72.8258\n'
